133 2 2.0  28.0  0.0  0  0  0
134 2 2.0  29.0  0.0  0  0  0
135 2 2.0  30.0  0.0  0  0  0
136 1 2.0  31.0  0.0   0  0  0  
137 1 2.0  32.0  0.0   0  0  0  
138 1 2.0  33.0  0.0   0  0  0  
139 1 2.0  34.0  0.0   0  0  0  
140 2 2.0  35.0  0.0  0  0  0
141 2 2.0  36.0  0.0  0  0  0
142 2 2.0  37.0  0.0  0  0  0
143 2 2.0  38.0  0.0  0  0  0
144 2 2.0  39.0  0.0  0  0  0
145 2 2.0  40.0  0.0  0  0  0
146 2 2.0  41.0  0.0  0  0  0
147 2 2.0  42.0  0.0  0  0  0
148 2 2.0  43.0  0.0  0  0  0
149 2 2.0  44.0  0.0  0  0  0
150 2 2.0  45.0  0.0  0  0  0
151 2 2.0  46.0  0.0  0  0  0
152 2 2.0  47.0  0.0  0  0  0
153 2 2.0  48.0  0.0  0  0  0
154 1 2.0  49.0  0.0   0  0  0  
155 1 2.0  50.0  0.0   0  0  0  
156 1 2.0  51.0  0.0   0  0  0  
157 1 2.0  52.0  0.0   0  0  0  
158 2 2.0  53.0  0.0  0  0  0
159 2 2.0  54.0  0.0  0  0  0
160 1 2.0  55.0  0.0   0  0  0  
161 1 2.0  56.0  0.0   0  0  0  
162 1 2.0  57.0  0.0   0  0  0  
163 2 2.0  58.0  0.0  0  0  0
164 2 2.0  59.0  0.0  0  0  0
165 2 2.0  60.0  0.0  0  0  0
166 2 2.0  61.0  0.0  0  0  0
167 2 2.0  62.0  0.0  0  0  0
168 2 2.0  63.0  0.0  0  0  0
169 2 2.0  64.0  0.0  0  0  0
170 2 2.0  65.0  0.0  0  0  0
171 2 2.0  66.0  0.0  0  0  0
172 1 2.0  67.0  0.0   0  0  0  
173 1 2.0  68.0  0.0   0  0  0  
174 1 2.0  69.0  0.0   0  0  0  
175 2 2.0  70.0  0.0  0  0  0
176 2 2.0  71.0  0.0  0  0  0
177 2 2.0  72.0  0.0  0  0  0
178 2 2.0  73.0  0.0  0  0  0
179 1 2.0  74.0  0.0   0  0  0  
180 1 2.0  75.0  0.0   0  0  0  
181 1 2.0  76.0  0.0   0  0  0  
182 2 2.0  77.0  0.0  0  0  0
183 2 2.0  78.0  0.0  0  0  0
184 2 2.0  79.0  0.0  0  0  0
185 2 2.0  80.0  0.0  0  0  0
186 2 2.0  81.0  0.0  0  0  0
187 2 2.0  82.0  0.0  0  0  0
188 2 2.0  83.0  0.0  0  0  0
189 2 2.0  84.0  0.0  0  0  0
190 2 2.0  85.0  0.0  0  0  0
191 2 2.0  86.0  0.0  0  0  0
192 2 2.0  87.0  0.0  0  0  0
193 2 2.0  88.0  0.0  0  0  0
194 2 2.0  89.0  0.0  0  0  0
195 2 2.0  90.0  0.0  0  0  0
196 2 2.0  91.0  0.0  0  0  0
197 2 2.0  92.0  0.0  0  0  0
198 2 2.0  93.0  0.0  0  0  0
199 2 2.0  94.0  0.0  0  0  0
200 2 2.0  95.0  0.0  0  0  0
201 2 2.0  96.0  0.0  0  0  0
202 2 2.0  97.0  0.0  0  0  0
203 1 2.0  98.0  0.0   0  0  0  
204 1 2.0  99.0  0.0   0  0  0  
205 1 2.0  100.0  0.0   0  0  0  
206 1 2.0  101.0  0.0   0  0  0  
207 2 2.0  102.0  0.0  0  0  0
208 2 2.0  103.0  0.0  0  0  0
209 2 2.0  104.0  0.0  0  0  0
210 1 2.0  105.0  0.0   0  0  0  
211 2 3.0  1.0  0.0  0  0  0
212 2 3.0  2.0  0.0  0  0  0
213 2 3.0  3.0  0.0  0  0  0
214 2 3.0  4.0  0.0  0  0  0
215 1 3.0  5.0  0.0   0  0  0  
216 1 3.0  6.0  0.0   0  0  0  
217 1 3.0  7.0  0.0   0  0  0  
218 2 3.0  8.0  0.0  0  0  0
219 1 3.0  9.0  0.0   0  0  0  
220 1 3.0  10.0  0.0   0  0  0  
221 1 3.0  11.0  0.0   0  0  0  
222 1 3.0  12.0  0.0   0  0  0  
223 1 3.0  13.0  0.0   0  0  0  
224 1 3.0  14.0  0.0   0  0  0  
225 1 3.0  15.0  0.0   0  0  0  
226 1 3.0  16.0  0.0   0  0  0  
227 1 3.0  17.0  0.0   0  0  0  
228 1 3.0  18.0  0.0   0  0  0  
229 1 3.0  19.0  0.0   0  0  0  
230 1 3.0  20.0  0.0   0  0  0  
231 2 3.0  21.0  0.0  0  0  0
232 2 3.0  22.0  0.0  0  0  0
233 2 3.0  23.0  0.0  0  0  0
234 2 3.0  24.0  0.0  0  0  0
235 2 3.0  25.0  0.0  0  0  0
236 2 3.0  26.0  0.0  0  0  0
237 2 3.0  27.0  0.0  0  0  0
238 2 3.0  28.0  0.0  0  0  0
239 2 3.0  29.0  0.0  0  0  0
240 2 3.0  30.0  0.0  0  0  0
241 1 3.0  31.0  0.0   0  0  0  
242 1 3.0  32.0  0.0   0  0  0  
243 1 3.0  33.0  0.0   0  0  0  
244 2 3.0  34.0  0.0  0  0  0
245 2 3.0  35.0  0.0  0  0  0
246 2 3.0  36.0  0.0  0  0  0
247 2 3.0  37.0  0.0  0  0  0
248 2 3.0  38.0  0.0  0  0  0
249 2 3.0  39.0  0.0  0  0  0
250 2 3.0  40.0  0.0  0  0  0
251 2 3.0  41.0  0.0  0  0  0
252 2 3.0  42.0  0.0  0  0  0
253 2 3.0  43.0  0.0  0  0  0
254 2 3.0  44.0  0.0  0  0  0
255 2 3.0  45.0  0.0  0  0  0
256 2 3.0  46.0  0.0  0  0  0
257 2 3.0  47.0  0.0  0  0  0
258 2 3.0  48.0  0.0  0  0  0
259 1 3.0  49.0  0.0   0  0  0  
260 1 3.0  50.0  0.0   0  0  0  
261 1 3.0  51.0  0.0   0  0  0  
262 2 3.0  52.0  0.0  0  0  0
263 2 3.0  53.0  0.0  0  0  0
264 2 3.0  54.0  0.0  0  0  0
265 1 3.0  55.0  0.0   0  0  0  
266 1 3.0  56.0  0.0   0  0  0  
267 1 3.0  57.0  0.0   0  0  0  
268 2 3.0  58.0  0.0  0  0  0
269 2 3.0  59.0  0.0  0  0  0
270 2 3.0  60.0  0.0  0  0  0
271 2 3.0  61.0  0.0  0  0  0
272 2 3.0  62.0  0.0  0  0  0
273 2 3.0  63.0  0.0  0  0  0
274 2 3.0  64.0  0.0  0  0  0
275 2 3.0  65.0  0.0  0  0  0
276 2 3.0  66.0  0.0  0  0  0
277 1 3.0  67.0  0.0   0  0  0  
278 1 3.0  68.0  0.0   0  0  0  
279 1 3.0  69.0  0.0   0  0  0  
280 2 3.0  70.0  0.0  0  0  0
281 2 3.0  71.0  0.0  0  0  0
282 2 3.0  72.0  0.0  0  0  0
283 2 3.0  73.0  0.0  0  0  0
284 1 3.0  74.0  0.0   0  0  0  
285 1 3.0  75.0  0.0   0  0  0  
286 1 3.0  76.0  0.0   0  0  0  
287 2 3.0  77.0  0.0  0  0  0
288 2 3.0  78.0  0.0  0  0  0
289 2 3.0  79.0  0.0  0  0  0
290 2 3.0  80.0  0.0  0  0  0
291 2 3.0  81.0  0.0  0  0  0
292 2 3.0  82.0  0.0  0  0  0
293 2 3.0  83.0  0.0  0  0  0
294 2 3.0  84.0  0.0  0  0  0
295 2 3.0  85.0  0.0  0  0  0
296 2 3.0  86.0  0.0  0  0  0
297 2 3.0  87.0  0.0  0  0  0
298 2 3.0  88.0  0.0  0  0  0
299 2 3.0  89.0  0.0  0  0  0
300 1 3.0  90.0  0.0   0  0  0  
301 1 3.0  91.0  0.0   0  0  0  
302 1 3.0  92.0  0.0   0  0  0  
303 1 3.0  93.0  0.0   0  0  0  
304 1 3.0  94.0  0.0   0  0  0  
305 1 3.0  95.0  0.0   0  0  0  
306 1 3.0  96.0  0.0   0  0  0  
307 1 3.0  97.0  0.0   0  0  0  
308 1 3.0  98.0  0.0   0  0  0  
309 1 3.0  99.0  0.0   0  0  0  
310 1 3.0  100.0  0.0   0  0  0  
311 1 3.0  101.0  0.0   0  0  0  
312 2 3.0  102.0  0.0  0  0  0
313 2 3.0  103.0  0.0  0  0  0
314 2 3.0  104.0  0.0  0  0  0
315 1 3.0  105.0  0.0   0  0  0  
316 2 4.0  1.0  0.0  0  0  0
317 2 4.0  2.0  0.0  0  0  0
318 2 4.0  3.0  0.0  0  0  0
319 2 4.0  4.0  0.0  0  0  0
320 1 4.0  5.0  0.0   0  0  0  
321 1 4.0  6.0  0.0   0  0  0  
322 1 4.0  7.0  0.0   0  0  0  
323 2 4.0  8.0  0.0  0  0  0
324 2 4.0  9.0  0.0  0  0  0
325 2 4.0  10.0  0.0  0  0  0
326 2 4.0  11.0  0.0  0  0  0
327 2 4.0  12.0  0.0  0  0  0
328 2 4.0  13.0  0.0  0  0  0
329 1 4.0  14.0  0.0   0  0  0  
330 1 4.0  15.0  0.0   0  0  0  
331 1 4.0  16.0  0.0   0  0  0  
332 2 4.0  17.0  0.0  0  0  0
333 2 4.0  18.0  0.0  0  0  0
334 2 4.0  19.0  0.0  0  0  0
335 2 4.0  20.0  0.0  0  0  0
336 2 4.0  21.0  0.0  0  0  0
337 2 4.0  22.0  0.0  0  0  0
338 2 4.0  23.0  0.0  0  0  0
339 2 4.0  24.0  0.0  0  0  0
340 2 4.0  25.0  0.0  0  0  0
341 2 4.0  26.0  0.0  0  0  0
342 2 4.0  27.0  0.0  0  0  0
343 2 4.0  28.0  0.0  0  0  0
344 2 4.0  29.0  0.0  0  0  0
345 2 4.0  30.0  0.0  0  0  0
346 1 4.0  31.0  0.0   0  0  0  
347 1 4.0  32.0  0.0   0  0  0  
348 1 4.0  33.0  0.0   0  0  0  
349 2 4.0  34.0  0.0  0  0  0
350 2 4.0  35.0  0.0  0  0  0
351 2 4.0  36.0  0.0  0  0  0
352 2 4.0  37.0  0.0  0  0  0
353 2 4.0  38.0  0.0  0  0  0
354 2 4.0  39.0  0.0  0  0  0
355 2 4.0  40.0  0.0  0  0  0
356 2 4.0  41.0  0.0  0  0  0
357 2 4.0  42.0  0.0  0  0  0
358 2 4.0  43.0  0.0  0  0  0
359 1 4.0  44.0  0.0   0  0  0  
360 1 4.0  45.0  0.0   0  0  0  
361 1 4.0  46.0  0.0   0  0  0  
362 1 4.0  47.0  0.0   0  0  0  
363 1 4.0  48.0  0.0   0  0  0  
364 1 4.0  49.0  0.0   0  0  0  
365 1 4.0  50.0  0.0   0  0  0  
366 1 4.0  51.0  0.0   0  0  0  
367 1 4.0  52.0  0.0   0  0  0  
368 1 4.0  53.0  0.0   0  0  0  
369 1 4.0  54.0  0.0   0  0  0  
370 1 4.0  55.0  0.0   0  0  0  
371 1 4.0  56.0  0.0   0  0  0  
372 1 4.0  57.0  0.0   0  0  0  
373 1 4.0  58.0  0.0   0  0  0  
374 1 4.0  59.0  0.0   0  0  0  
375 1 4.0  60.0  0.0   0  0  0  
376 1 4.0  61.0  0.0   0  0  0  
377 1 4.0  62.0  0.0   0  0  0  
378 1 4.0  63.0  0.0   0  0  0  
379 2 4.0  64.0  0.0  0  0  0
380 2 4.0  65.0  0.0  0  0  0
381 2 4.0  66.0  0.0  0  0  0
382 1 4.0  67.0  0.0   0  0  0  
383 1 4.0  68.0  0.0   0  0  0  
384 1 4.0  69.0  0.0   0  0  0  
385 2 4.0  70.0  0.0  0  0  0
386 2 4.0  71.0  0.0  0  0  0
387 2 4.0  72.0  0.0  0  0  0
388 2 4.0  73.0  0.0  0  0  0
389 1 4.0  74.0  0.0   0  0  0  
390 1 4.0  75.0  0.0   0  0  0  
391 1 4.0  76.0  0.0   0  0  0  
392 2 4.0  77.0  0.0  0  0  0
393 2 4.0  78.0  0.0  0  0  0
394 2 4.0  79.0  0.0  0  0  0
395 2 4.0  80.0  0.0  0  0  0
396 2 4.0  81.0  0.0  0  0  0
397 2 4.0  82.0  0.0  0  0  0
398 2 4.0  83.0  0.0  0  0  0
399 2 4.0  84.0  0.0  0  0  0
400 2 4.0  85.0  0.0  0  0  0
401 2 4.0  86.0  0.0  0  0  0
402 2 4.0  87.0  0.0  0  0  0
403 1 4.0  88.0  0.0   0  0  0  
404 1 4.0  89.0  0.0   0  0  0  
405 1 4.0  90.0  0.0   0  0  0  
406 1 4.0  91.0  0.0   0  0  0  
407 1 4.0  92.0  0.0   0  0  0  
408 1 4.0  93.0  0.0   0  0  0  
409 1 4.0  94.0  0.0   0  0  0  
410 1 4.0  95.0  0.0   0  0  0  
411 2 4.0  96.0  0.0  0  0  0
412 2 4.0  97.0  0.0  0  0  0
413 2 4.0  98.0  0.0  0  0  0
414 2 4.0  99.0  0.0  0  0  0
415 2 4.0  100.0  0.0  0  0  0
416 1 4.0  101.0  0.0   0  0  0  
417 1 4.0  102.0  0.0   0  0  0  
418 2 4.0  103.0  0.0  0  0  0
419 2 4.0  104.0  0.0  0  0  0
420 1 4.0  105.0  0.0   0  0  0  
421 2 5.0  1.0  0.0  0  0  0
422 2 5.0  2.0  0.0  0  0  0
423 2 5.0  3.0  0.0  0  0  0
424 2 5.0  4.0  0.0  0  0  0
425 1 5.0  5.0  0.0   0  0  0  
426 1 5.0  6.0  0.0   0  0  0  
427 1 5.0  7.0  0.0   0  0  0  
428 1 5.0  8.0  0.0   0  0  0  
429 1 5.0  9.0  0.0   0  0  0  
430 1 5.0  10.0  0.0   0  0  0  
431 1 5.0  11.0  0.0   0  0  0  
432 1 5.0  12.0  0.0   0  0  0  
433 1 5.0  13.0  0.0   0  0  0  
434 1 5.0  14.0  0.0   0  0  0  
435 1 5.0  15.0  0.0   0  0  0  
436 1 5.0  16.0  0.0   0  0  0  
437 1 5.0  17.0  0.0   0  0  0  
438 1 5.0  18.0  0.0   0  0  0  
439 1 5.0  19.0  0.0   0  0  0  
440 1 5.0  20.0  0.0   0  0  0  
441 2 5.0  21.0  0.0  0  0  0
442 2 5.0  22.0  0.0  0  0  0
443 2 5.0  23.0  0.0  0  0  0
444 2 5.0  24.0  0.0  0  0  0
445 2 5.0  25.0  0.0  0  0  0
446 2 5.0  26.0  0.0  0  0  0
447 2 5.0  27.0  0.0  0  0  0
448 2 5.0  28.0  0.0  0  0  0
449 2 5.0  29.0  0.0  0  0  0
450 2 5.0  30.0  0.0  0  0  0
451 1 5.0  31.0  0.0   0  0  0  
452 1 5.0  32.0  0.0   0  0  0  
453 1 5.0  33.0  0.0   0  0  0  
454 2 5.0  34.0  0.0  0  0  0
455 2 5.0  35.0  0.0  0  0  0
456 2 5.0  36.0  0.0  0  0  0
457 2 5.0  37.0  0.0  0  0  0
458 2 5.0  38.0  0.0  0  0  0
459 2 5.0  39.0  0.0  0  0  0
460 2 5.0  40.0  0.0  0  0  0
461 2 5.0  41.0  0.0  0  0  0
462 2 5.0  42.0  0.0  0  0  0
463 2 5.0  43.0  0.0  0  0  0
464 1 5.0  44.0  0.0   0  0  0  
465 1 5.0  45.0  0.0   0  0  0  
466 1 5.0  46.0  0.0   0  0  0  
467 1 5.0  47.0  0.0   0  0  0  
468 1 5.0  48.0  0.0   0  0  0  
469 1 5.0  49.0  0.0   0  0  0  
470 1 5.0  50.0  0.0   0  0  0  
471 1 5.0  51.0  0.0   0  0  0  
472 1 5.0  52.0  0.0   0  0  0  
473 1 5.0  53.0  0.0   0  0  0  
474 1 5.0  54.0  0.0   0  0  0  
475 1 5.0  55.0  0.0   0  0  0  
476 1 5.0  56.0  0.0   0  0  0  
477 1 5.0  57.0  0.0   0  0  0  
478 1 5.0  58.0  0.0   0  0  0  
479 1 5.0  59.0  0.0   0  0  0  
480 1 5.0  60.0  0.0   0  0  0  
481 1 5.0  61.0  0.0   0  0  0  
482 1 5.0  62.0  0.0   0  0  0  
483 1 5.0  63.0  0.0   0  0  0  
484 2 5.0  64.0  0.0  0  0  0
485 2 5.0  65.0  0.0  0  0  0
486 2 5.0  66.0  0.0  0  0  0
487 1 5.0  67.0  0.0   0  0  0  
488 1 5.0  68.0  0.0   0  0  0  
489 1 5.0  69.0  0.0   0  0  0  
490 1 5.0  70.0  0.0   0  0  0  
491 1 5.0  71.0  0.0   0  0  0  
492 1 5.0  72.0  0.0   0  0  0  
493 1 5.0  73.0  0.0   0  0  0  
494 1 5.0  74.0  0.0   0  0  0  
495 1 5.0  75.0  0.0   0  0  0  
496 1 5.0  76.0  0.0   0  0  0  
497 1 5.0  77.0  0.0   0  0  0  
498 1 5.0  78.0  0.0   0  0  0  
499 1 5.0  79.0  0.0   0  0  0  
500 1 5.0  80.0  0.0   0  0  0  
501 1 5.0  81.0  0.0   0  0  0  
502 2 5.0  82.0  0.0  0  0  0
503 2 5.0  83.0  0.0  0  0  0
504 2 5.0  84.0  0.0  0  0  0
505 2 5.0  85.0  0.0  0  0  0
506 2 5.0  86.0  0.0  0  0  0
507 2 5.0  87.0  0.0  0  0  0
508 1 5.0  88.0  0.0   0  0  0  
509 1 5.0  89.0  0.0   0  0  0  
510 1 5.0  90.0  0.0   0  0  0  
511 2 5.0  91.0  0.0  0  0  0
512 2 5.0  92.0  0.0  0  0  0
513 2 5.0  93.0  0.0  0  0  0
514 1 5.0  94.0  0.0   0  0  0  
515 1 5.0  95.0  0.0   0  0  0  
516 1 5.0  96.0  0.0   0  0  0  
517 2 5.0  97.0  0.0  0  0  0
518 2 5.0  98.0  0.0  0  0  0
519 2 5.0  99.0  0.0  0  0  0
520 2 5.0  100.0  0.0  0  0  0
521 2 5.0  101.0  0.0  0  0  0
522 2 5.0  102.0  0.0  0  0  0
523 2 5.0  103.0  0.0  0  0  0
524 2 5.0  104.0  0.0  0  0  0
525 1 5.0  105.0  0.0   0  0  0  
526 2 6.0  1.0  0.0  0  0  0
527 2 6.0  2.0  0.0  0  0  0
528 1 6.0  3.0  0.0   0  0  0  
529 1 6.0  4.0  0.0   0  0  0  
530 1 6.0  5.0  0.0   0  0  0  
531 1 6.0  6.0  0.0   0  0  0  
532 1 6.0  7.0  0.0   0  0  0  
533 1 6.0  8.0  0.0   0  0  0  
534 1 6.0  9.0  0.0   0  0  0  
535 1 6.0  10.0  0.0   0  0  0  
536 1 6.0  11.0  0.0   0  0  0  
537 1 6.0  12.0  0.0   0  0  0  
538 1 6.0  13.0  0.0   0  0  0  
539 1 6.0  14.0  0.0   0  0  0  
540 1 6.0  15.0  0.0   0  0  0  
541 1 6.0  16.0  0.0   0  0  0  
542 1 6.0  17.0  0.0   0  0  0  
543 1 6.0  18.0  0.0   0  0  0  
544 1 6.0  19.0  0.0   0  0  0  
545 1 6.0  20.0  0.0   0  0  0  
546 2 6.0  21.0  0.0  0  0  0
547 2 6.0  22.0  0.0  0  0  0
548 2 6.0  23.0  0.0  0  0  0
549 2 6.0  24.0  0.0  0  0  0
550 2 6.0  25.0  0.0  0  0  0
551 2 6.0  26.0  0.0  0  0  0
552 2 6.0  27.0  0.0  0  0  0
553 2 6.0  28.0  0.0  0  0  0
554 2 6.0  29.0  0.0  0  0  0
555 2 6.0  30.0  0.0  0  0  0
556 1 6.0  31.0  0.0   0  0  0  
557 1 6.0  32.0  0.0   0  0  0  
558 1 6.0  33.0  0.0   0  0  0  
559 2 6.0  34.0  0.0  0  0  0
560 2 6.0  35.0  0.0  0  0  0
561 2 6.0  36.0  0.0  0  0  0
562 2 6.0  37.0  0.0  0  0  0
563 2 6.0  38.0  0.0  0  0  0
564 2 6.0  39.0  0.0  0  0  0
565 2 6.0  40.0  0.0  0  0  0
566 2 6.0  41.0  0.0  0  0  0
567 2 6.0  42.0  0.0  0  0  0
568 2 6.0  43.0  0.0  0  0  0
569 2 6.0  44.0  0.0  0  0  0
570 2 6.0  45.0  0.0  0  0  0
571 2 6.0  46.0  0.0  0  0  0
572 2 6.0  47.0  0.0  0  0  0
573 2 6.0  48.0  0.0  0  0  0
574 1 6.0  49.0  0.0   0  0  0  
575 1 6.0  50.0  0.0   0  0  0  
576 1 6.0  51.0  0.0   0  0  0  
577 2 6.0  52.0  0.0  0  0  0
578 2 6.0  53.0  0.0  0  0  0
579 2 6.0  54.0  0.0  0  0  0
580 1 6.0  55.0  0.0   0  0  0  
581 1 6.0  56.0  0.0   0  0  0  
582 1 6.0  57.0  0.0   0  0  0  
583 2 6.0  58.0  0.0  0  0  0
584 2 6.0  59.0  0.0  0  0  0
585 2 6.0  60.0  0.0  0  0  0
586 2 6.0  61.0  0.0  0  0  0
587 2 6.0  62.0  0.0  0  0  0
588 2 6.0  63.0  0.0  0  0  0
589 2 6.0  64.0  0.0  0  0  0
590 1 6.0  65.0  0.0   0  0  0  
591 1 6.0  66.0  0.0   0  0  0  
592 1 6.0  67.0  0.0   0  0  0  
593 1 6.0  68.0  0.0   0  0  0  
594 1 6.0  69.0  0.0   0  0  0  
595 1 6.0  70.0  0.0   0  0  0  
596 1 6.0  71.0  0.0   0  0  0  
597 1 6.0  72.0  0.0   0  0  0  
598 1 6.0  73.0  0.0   0  0  0  
599 1 6.0  74.0  0.0   0  0  0  
600 1 6.0  75.0  0.0   0  0  0  
601 1 6.0  76.0  0.0   0  0  0  
602 1 6.0  77.0  0.0   0  0  0  
603 1 6.0  78.0  0.0   0  0  0  
604 1 6.0  79.0  0.0   0  0  0  
605 1 6.0  80.0  0.0   0  0  0  
606 2 6.0  81.0  0.0  0  0  0
607 2 6.0  82.0  0.0  0  0  0
608 2 6.0  83.0  0.0  0  0  0
609 2 6.0  84.0  0.0  0  0  0
610 2 6.0  85.0  0.0  0  0  0
611 2 6.0  86.0  0.0  0  0  0
612 2 6.0  87.0  0.0  0  0  0
613 1 6.0  88.0  0.0   0  0  0  
614 1 6.0  89.0  0.0   0  0  0  
615 1 6.0  90.0  0.0   0  0  0  
616 2 6.0  91.0  0.0  0  0  0
617 2 6.0  92.0  0.0  0  0  0
618 2 6.0  93.0  0.0  0  0  0
619 1 6.0  94.0  0.0   0  0  0  
620 1 6.0  95.0  0.0   0  0  0  
621 1 6.0  96.0  0.0   0  0  0  
622 2 6.0  97.0  0.0  0  0  0
